date,region,mean,median,lower_90,upper_90,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-03-12,Чернівецька,1.64,1.64,1.48,1.78,24.62,7.19,3.49,1,3
2020-03-13,Чернівецька,1.61,1.6,1.46,1.74,27.41,8.21,0.0,0,0
2020-03-14,Чернівецька,1.57,1.57,1.43,1.7,30.38,9.37,0.0,0,0
2020-03-15,Чернівецька,1.54,1.54,1.41,1.67,33.52,10.67,6.98,2,18
2020-03-16,Чернівецька,1.5,1.5,1.38,1.62,36.81,12.12,0.0,0,0
2020-03-17,Чернівецька,1.46,1.46,1.34,1.58,40.23,13.75,17.44,5,36
2020-03-18,Чернівецька,1.42,1.42,1.31,1.55,43.74,15.54,0.0,0,0
2020-03-19,Чернівецька,1.39,1.38,1.29,1.51,47.3,17.51,17.44,5,36
2020-03-20,Чернівецька,1.35,1.34,1.23,1.45,50.87,19.66,34.88,10,42
2020-03-21,Чернівецька,1.31,1.31,1.19,1.4,54.4,22.02,0.0,0,0
2020-03-22,Чернівецька,1.27,1.27,1.15,1.37,57.84,24.57,0.0,0,0
2020-03-23,Чернівецька,1.23,1.23,1.12,1.32,61.13,27.3,0.0,0,0
2020-03-24,Чернівецька,1.19,1.19,1.09,1.29,64.23,30.21,48.83,14,105
2020-03-25,Чернівецька,1.15,1.15,1.05,1.24,67.04,33.3,13.95,4,45
2020-03-26,Чернівецька,1.12,1.11,1.03,1.21,69.51,36.54,17.44,5,27
2020-03-27,Чернівецька,1.08,1.08,1.01,1.18,71.62,39.9,36.21,12,123
2020-03-28,Чернівецька,1.05,1.05,0.96,1.13,73.33,43.37,0.0,0,0
2020-03-29,Чернівецька,1.02,1.02,0.93,1.09,74.62,46.9,52.32,15,60
2020-03-30,Чернівецька,0.99,0.99,0.91,1.06,75.48,50.47,48.83,14,72
2020-03-31,Чернівецька,0.97,0.96,0.89,1.04,75.92,54.02,48.83,14,93
2020-04-01,Чернівецька,0.94,0.94,0.86,1.01,75.94,57.52,80.3,37,171
2020-04-02,Чернівецька,0.92,0.92,0.85,0.99,75.56,60.91,92.78,27,108
2020-04-03,Чернівецька,0.9,0.9,0.83,0.96,74.82,64.14,90.51,30,123
2020-04-04,Чернівецька,0.88,0.89,0.82,0.95,73.75,67.16,59.29,17,81
2020-04-05,Чернівецька,0.87,0.87,0.81,0.92,72.41,69.94,0.0,0,0
2020-04-06,Чернівецька,0.86,0.85,0.79,0.92,70.83,72.43,90.68,26,90
2020-04-07,Чернівецька,0.84,0.84,0.78,0.9,69.05,74.6,84.64,26,114
2020-04-08,Чернівецька,0.83,0.83,0.77,0.89,67.1,76.42,96.96,29,111
2020-04-09,Чернівецька,0.83,0.82,0.76,0.88,65.02,77.87,109.15,60,204
2020-04-10,Чернівецька,0.82,0.82,0.75,0.88,62.86,78.96,89.96,40,165
2020-04-11,Чернівецька,0.81,0.81,0.75,0.87,60.66,79.67,78.44,26,123
2020-04-12,Чернівецька,0.81,0.81,0.75,0.87,58.42,80.01,95.15,30,117
2020-04-13,Чернівецька,0.81,0.81,0.73,0.86,56.19,80.0,99.72,79,294
2020-04-14,Чернівецька,0.81,0.81,0.75,0.87,53.97,79.65,63.94,46,267
2020-04-15,Чернівецька,0.81,0.81,0.74,0.87,51.82,78.99,100.34,73,270
2020-04-16,Чернівецька,0.81,0.81,0.75,0.87,49.74,78.05,91.63,100,405
2020-04-17,Чернівецька,0.81,0.81,0.74,0.87,47.76,76.86,90.49,79,324
2020-04-18,Чернівецька,0.82,0.82,0.75,0.88,45.88,75.45,78.72,49,231
2020-04-19,Чернівецька,0.83,0.82,0.76,0.89,44.11,73.84,59.29,17,57
2020-04-20,Чернівецька,0.83,0.83,0.76,0.89,42.45,72.08,82.8,83,372
2020-04-21,Чернівецька,0.84,0.84,0.77,0.9,40.91,70.2,75.78,68,333
2020-04-22,Чернівецька,0.84,0.84,0.79,0.91,39.47,68.22,78.46,111,525
2020-04-23,Чернівецька,0.85,0.85,0.79,0.92,38.13,66.17,91.35,48,195
2020-04-24,Чернівецька,0.86,0.86,0.79,0.92,36.9,64.1,73.55,110,555
2020-04-25,Чернівецька,0.87,0.87,0.8,0.93,35.76,62.01,30.12,28,345
2020-04-26,Чернівецька,0.88,0.87,0.82,0.95,34.73,59.94,49.48,30,225
2020-04-27,Чернівецька,0.88,0.88,0.82,0.94,33.78,57.9,63.65,53,309
2020-04-28,Чернівецька,0.89,0.89,0.82,0.96,32.9,55.91,71.86,61,315
2020-04-29,Чернівецька,0.9,0.9,0.83,0.96,32.1,53.99,66.67,83,462
2020-04-30,Чернівецька,0.91,0.9,0.84,0.97,31.36,52.14,35.78,94,975
2020-05-01,Чернівецька,0.91,0.91,0.84,0.98,30.7,50.36,32.22,79,910
2020-05-02,Чернівецька,0.92,0.91,0.85,0.99,30.09,48.68,41.68,73,650
2020-05-03,Чернівецька,0.92,0.92,0.86,1.0,29.54,47.08,30.51,67,815
2020-05-04,Чернівецька,0.93,0.93,0.86,1.0,29.03,45.58,22.72,60,980
2020-05-05,Чернівецька,0.94,0.94,0.86,1.01,28.57,44.17,25.82,40,575
2020-05-06,Чернівецька,0.95,0.95,0.87,1.02,28.16,42.84,42.93,59,510
2020-05-07,Чернівецька,0.95,0.95,0.88,1.03,27.8,41.61,27.47,47,635
2020-05-08,Чернівецька,0.96,0.96,0.9,1.04,27.48,40.45,33.32,88,980
2020-05-09,Чернівецька,0.97,0.97,0.89,1.04,27.21,39.38,59.11,90,565
2020-05-10,Чернівецька,0.98,0.98,0.9,1.04,26.99,38.39,45.41,52,425
2020-05-11,Чернівецька,0.99,0.99,0.92,1.06,26.82,37.47,69.58,75,400
2020-05-12,Чернівецька,1.0,1.0,0.92,1.07,26.7,36.62,50.56,47,345
2020-05-13,Чернівецька,1.01,1.0,0.93,1.07,26.62,35.83,48.14,72,555
2020-05-14,Чернівецька,1.01,1.01,0.94,1.09,26.58,35.11,45.92,86,695
2020-05-15,Чернівецька,1.02,1.02,0.96,1.1,26.59,34.46,43.98,48,405
2020-05-16,Чернівецька,1.03,1.03,0.95,1.11,26.63,33.86,24.93,43,640
2020-05-17,Чернівецька,1.03,1.03,0.95,1.11,26.71,33.32,33.13,20,224
2020-05-18,Чернівецька,1.04,1.03,0.95,1.1,26.82,32.83,23.71,23,360
2020-05-19,Чернівецька,1.04,1.04,0.95,1.1,26.97,32.4,26.3,55,776
2020-05-20,Чернівецька,1.04,1.04,0.97,1.12,27.14,32.03,15.7,45,1064
2020-05-21,Чернівецька,1.05,1.04,0.97,1.13,27.33,31.71,32.96,81,912
2020-05-22,Чернівецька,1.05,1.05,0.98,1.14,27.55,31.44,30.27,62,760
2020-05-23,Чернівецька,1.05,1.05,0.97,1.12,27.78,31.23,31.45,40,472
2020-05-24,Чернівецька,1.05,1.05,0.96,1.12,28.03,31.06,32.88,56,632
2020-05-25,Чернівецька,1.06,1.06,0.98,1.14,28.28,30.94,20.03,19,352
2020-05-26,Чернівецька,1.06,1.05,0.96,1.13,28.55,30.86,29.77,43,536
2020-05-27,Чернівецька,1.06,1.06,0.97,1.13,28.84,30.83,34.93,61,648
2020-05-28,Чернівецька,1.06,1.06,0.97,1.14,29.15,30.84,35.53,72,752
2020-05-29,Чернівецька,1.06,1.06,0.96,1.13,29.46,30.89,32.99,32,360
2020-05-30,Чернівецька,1.06,1.06,0.98,1.14,29.78,30.97,33.13,45,504
2020-05-31,Чернівецька,1.06,1.06,0.98,1.13,30.1,31.08,19.14,26,504
2020-06-01,Чернівецька,1.06,1.06,0.99,1.14,30.45,31.22,38.54,35,337
2020-06-02,Чернівецька,1.07,1.07,0.99,1.15,30.81,31.39,23.25,49,782
2020-06-03,Чернівецька,1.07,1.07,0.98,1.15,31.19,31.58,23.9,38,590
2020-06-04,Чернівецька,1.07,1.07,0.99,1.15,31.58,31.79,59.72,56,348
2020-06-05,Чернівецька,1.07,1.07,0.99,1.16,32.0,32.03,42.2,63,554
2020-06-06,Чернівецька,1.08,1.08,0.98,1.15,32.43,32.29,41.34,42,377
2020-06-07,Чернівецька,1.08,1.08,0.98,1.15,32.88,32.56,36.52,37,376
2020-06-08,Чернівецька,1.08,1.08,0.99,1.17,33.35,32.85,32.9,25,282
2020-06-09,Чернівецька,1.08,1.08,0.98,1.17,33.84,33.16,55.02,47,317
2020-06-10,Чернівецька,1.08,1.08,0.99,1.18,34.35,33.49,17.12,34,737
2020-06-11,Чернівецька,1.09,1.09,0.99,1.19,34.89,33.84,16.96,26,569
2020-06-12,Чернівецька,1.09,1.09,0.99,1.19,35.45,34.2,39.11,41,389
2020-06-13,Чернівецька,1.09,1.09,0.99,1.2,36.03,34.59,54.31,78,533
2020-06-14,Чернівецька,1.09,1.09,0.99,1.21,36.64,34.99,25.66,26,376
2020-06-15,Чернівецька,1.09,1.09,0.99,1.22,37.28,35.41,50.8,36,263
2020-06-16,Чернівецька,1.09,1.09,0.98,1.22,37.93,35.85,25.26,52,764
2020-06-17,Чернівецька,1.09,1.09,0.97,1.22,38.59,36.32,36.15,60,616
2020-06-18,Чернівецька,1.09,1.08,0.96,1.22,39.27,36.8,27.21,47,641
2020-06-19,Чернівецька,1.09,1.09,0.96,1.24,39.97,37.31,39.67,62,580
2020-06-20,Чернівецька,1.09,1.08,0.95,1.25,40.69,37.85,30.77,33,398
2020-06-21,Чернівецька,1.1,1.08,0.94,1.25,41.43,38.4,53.62,38,263
2020-06-22,Чернівецька,1.1,1.08,0.93,1.24,42.21,38.98,34.07,55,599
2020-06-23,Чернівецька,1.1,1.08,0.91,1.24,43.04,39.59,39.65,61,571
2020-06-24,Чернівецька,1.09,1.09,0.91,1.26,43.91,40.22,38.9,61,582
2020-06-25,Чернівецька,1.1,1.08,0.92,1.28,44.82,40.87,44.04,68,573
2020-06-26,Чернівецька,1.1,1.09,0.89,1.26,45.76,41.54,38.95,55,524
2020-06-27,Чернівецька,1.1,1.09,0.91,1.29,46.76,42.24,49.64,63,471
2020-06-28,Чернівецька,1.1,1.09,0.88,1.28,47.81,42.96,56.39,74,487
2020-06-29,Чернівецька,1.1,1.08,0.9,1.3,48.94,43.71,69.75,53,282
2020-06-30,Чернівецька,1.1,1.09,0.87,1.3,50.13,44.48,33.9,57,624
2020-07-01,Чернівецька,1.1,1.08,0.87,1.31,51.4,45.29,36.89,51,513
2020-07-02,Чернівецька,1.1,1.09,0.86,1.3,52.74,46.13,45.95,65,525
2020-03-17,Чернігівська,1.2,1.19,0.98,1.4,3.85,0.0,0.0,0,0
2020-03-18,Чернігівська,1.2,1.2,0.98,1.38,0.03,0.0,0.0,0,0
2020-03-19,Чернігівська,1.2,1.19,0.98,1.37,0.46,0.0,0.0,0,0
2020-03-20,Чернігівська,1.2,1.19,0.98,1.36,0.87,0.0,0.0,0,0
2020-03-21,Чернігівська,1.2,1.19,1.01,1.37,0.93,0.0,0.0,0,0
2020-03-22,Чернігівська,1.2,1.19,1.02,1.37,0.91,0.0,0.0,0,0
2020-03-23,Чернігівська,1.2,1.19,1.03,1.37,0.92,0.28,0.0,0,0
2020-03-24,Чернігівська,1.2,1.19,1.02,1.33,0.96,0.43,0.0,0,0
2020-03-25,Чернігівська,1.2,1.19,1.04,1.34,0.99,0.52,0.0,0,0
2020-03-26,Чернігівська,1.21,1.2,1.04,1.34,1.02,0.59,0.0,0,0
2020-03-27,Чернігівська,1.21,1.2,1.05,1.33,1.06,0.67,1.05,1,3
2020-03-28,Чернігівська,1.21,1.2,1.06,1.35,1.1,0.72,0.0,0,0
2020-03-29,Чернігівська,1.22,1.21,1.09,1.37,1.14,0.8,1.05,1,9
2020-03-30,Чернігівська,1.22,1.21,1.06,1.33,1.18,0.83,0.0,0,3
2020-03-31,Чернігівська,1.22,1.22,1.08,1.34,1.22,0.87,3.15,3,9
2020-04-01,Чернігівська,1.23,1.22,1.08,1.35,1.27,0.93,0.0,0,3
2020-04-02,Чернігівська,1.23,1.23,1.09,1.35,1.32,0.96,0.0,0,0
2020-04-03,Чернігівська,1.23,1.23,1.11,1.36,1.37,1.0,2.1,2,15
2020-04-04,Чернігівська,1.23,1.23,1.08,1.35,1.43,1.04,0.0,0,0
2020-04-05,Чернігівська,1.24,1.23,1.1,1.36,1.49,1.1,0.0,0,0
2020-04-06,Чернігівська,1.24,1.24,1.11,1.37,1.55,1.13,0.0,0,9
2020-04-07,Чернігівська,1.24,1.24,1.12,1.38,1.61,1.17,0.0,0,6
2020-04-08,Чернігівська,1.24,1.23,1.1,1.35,1.68,1.22,2.1,2,12
2020-04-09,Чернігівська,1.23,1.24,1.1,1.34,1.76,1.26,0.0,0,0
2020-04-10,Чернігівська,1.23,1.23,1.11,1.35,1.83,1.31,0.0,0,12
2020-04-11,Чернігівська,1.23,1.23,1.13,1.35,1.91,1.37,0.0,0,0
2020-04-12,Чернігівська,1.22,1.22,1.11,1.33,1.99,1.42,0.0,0,12
2020-04-13,Чернігівська,1.22,1.22,1.1,1.31,2.07,1.47,1.05,1,6
2020-04-14,Чернігівська,1.22,1.21,1.11,1.33,2.16,1.53,0.0,0,3
2020-04-15,Чернігівська,1.21,1.21,1.11,1.33,2.24,1.6,2.1,2,24
2020-04-16,Чернігівська,1.21,1.2,1.09,1.31,2.33,1.66,0.0,0,21
2020-04-17,Чернігівська,1.2,1.2,1.1,1.32,2.42,1.73,0.0,0,27
2020-04-18,Чернігівська,1.2,1.2,1.08,1.3,2.51,1.8,0.0,0,0
2020-04-19,Чернігівська,1.2,1.2,1.08,1.3,2.61,1.88,0.0,0,0
2020-04-20,Чернігівська,1.19,1.19,1.08,1.29,2.7,1.96,1.05,1,3
2020-04-21,Чернігівська,1.2,1.19,1.07,1.29,2.8,2.04,3.15,3,63
2020-04-22,Чернігівська,1.19,1.19,1.08,1.3,2.9,2.13,1.05,1,24
2020-04-23,Чернігівська,1.19,1.19,1.09,1.31,3.0,2.21,5.26,5,30
2020-04-24,Чернігівська,1.2,1.2,1.07,1.29,3.11,2.3,0.0,0,33
2020-04-25,Чернігівська,1.2,1.2,1.09,1.3,3.22,2.4,14.72,14,48
2020-04-26,Чернігівська,1.2,1.2,1.08,1.31,3.33,2.49,1.05,1,3
2020-04-27,Чернігівська,1.21,1.21,1.11,1.32,3.45,2.59,4.21,4,48
2020-04-28,Чернігівська,1.21,1.21,1.09,1.31,3.58,2.69,0.0,0,24
2020-04-29,Чернігівська,1.21,1.21,1.11,1.33,3.71,2.79,7.36,7,39
2020-04-30,Чернігівська,1.21,1.21,1.11,1.32,3.86,2.9,2.1,2,65
2020-05-01,Чернігівська,1.22,1.22,1.12,1.34,4.01,3.0,1.05,1,10
2020-05-02,Чернігівська,1.22,1.22,1.11,1.32,4.16,3.11,3.15,3,50
2020-05-03,Чернігівська,1.22,1.22,1.11,1.32,4.33,3.23,9.46,9,60
2020-05-04,Чернігівська,1.23,1.23,1.12,1.32,4.5,3.34,2.1,2,50
2020-05-05,Чернігівська,1.23,1.23,1.13,1.34,4.68,3.47,0.0,0,60
2020-05-06,Чернігівська,1.24,1.23,1.13,1.34,4.88,3.59,3.15,3,60
2020-05-07,Чернігівська,1.24,1.23,1.13,1.34,5.08,3.73,2.1,2,40
2020-05-08,Чернігівська,1.24,1.23,1.12,1.34,5.3,3.86,3.15,3,60
2020-05-09,Чернігівська,1.24,1.24,1.12,1.34,5.52,4.01,2.1,2,20
2020-05-10,Чернігівська,1.24,1.24,1.12,1.34,5.76,4.16,2.1,2,5
2020-05-11,Чернігівська,1.24,1.24,1.13,1.36,6.01,4.32,2.1,2,45
2020-05-12,Чернігівська,1.24,1.24,1.12,1.34,6.27,4.49,1.05,1,30
2020-05-13,Чернігівська,1.23,1.23,1.13,1.35,6.54,4.67,4.21,4,50
2020-05-14,Чернігівська,1.23,1.23,1.12,1.34,6.82,4.85,11.57,11,65
2020-05-15,Чернігівська,1.22,1.22,1.1,1.32,7.11,5.05,12.62,12,60
2020-05-16,Чернігівська,1.22,1.21,1.09,1.31,7.41,5.25,0.0,0,16
2020-05-17,Чернігівська,1.2,1.2,1.1,1.31,7.71,5.47,0.0,0,0
2020-05-18,Чернігівська,1.19,1.19,1.08,1.29,8.02,5.7,4.21,4,32
2020-05-19,Чернігівська,1.17,1.17,1.07,1.27,8.32,5.94,2.1,2,16
2020-05-20,Чернігівська,1.16,1.15,1.07,1.27,8.62,6.19,3.15,3,16
2020-05-21,Чернігівська,1.14,1.14,1.05,1.24,8.9,6.45,2.1,2,24
2020-05-22,Чернігівська,1.12,1.12,1.03,1.22,9.17,6.72,7.36,7,72
2020-05-23,Чернігівська,1.1,1.1,1.01,1.19,9.42,7.01,3.15,3,32
2020-05-24,Чернігівська,1.09,1.08,0.99,1.17,9.64,7.3,2.1,2,40
2020-05-25,Чернігівська,1.06,1.06,0.96,1.15,9.84,7.6,2.1,2,16
2020-05-26,Чернігівська,1.05,1.04,0.95,1.14,10.01,7.91,4.21,4,88
2020-05-27,Чернігівська,1.03,1.03,0.93,1.12,10.14,8.23,4.21,4,32
2020-05-28,Чернігівська,1.01,1.0,0.91,1.09,10.24,8.54,13.67,13,64
2020-05-29,Чернігівська,0.99,0.99,0.89,1.07,10.3,8.86,11.57,11,96
2020-05-30,Чернігівська,0.98,0.98,0.88,1.06,10.34,9.17,10.52,10,64
2020-05-31,Чернігівська,0.96,0.96,0.87,1.04,10.33,9.47,12.62,12,64
2020-06-01,Чернігівська,0.94,0.95,0.86,1.03,10.29,9.76,21.03,20,221
2020-06-02,Чернігівська,0.93,0.93,0.84,1.01,10.22,10.04,18.58,20,290
2020-06-03,Чернігівська,0.92,0.91,0.83,0.99,10.12,10.29,20.44,28,369
2020-06-04,Чернігівська,0.9,0.9,0.81,0.99,9.98,10.53,0.21,2,2562
2020-06-05,Чернігівська,0.89,0.89,0.82,0.99,9.83,10.73,2.65,4,406
2020-06-06,Чернігівська,0.88,0.88,0.8,0.97,9.64,10.91,16.0,19,320
2020-06-07,Чернігівська,0.88,0.87,0.77,0.96,9.45,11.06,21.03,20,247
2020-06-08,Чернігівська,0.87,0.87,0.76,0.95,9.23,11.18,5.24,5,257
2020-06-09,Чернігівська,0.86,0.86,0.75,0.95,9.01,11.27,14.56,16,296
2020-06-10,Чернігівська,0.86,0.85,0.75,0.95,8.77,11.32,21.03,20,137
2020-06-11,Чернігівська,0.85,0.85,0.74,0.95,8.53,11.34,23.01,24,281
2020-06-12,Чернігівська,0.85,0.85,0.75,0.96,8.29,11.32,18.93,18,251
2020-06-13,Чернігівська,0.85,0.84,0.75,0.97,8.06,11.28,23.22,25,290
2020-06-14,Чернігівська,0.85,0.84,0.75,0.98,7.82,11.2,13.37,14,282
2020-06-15,Чернігівська,0.84,0.84,0.72,0.96,7.59,11.1,3.15,3,124
2020-06-16,Чернігівська,0.84,0.84,0.72,0.96,7.36,10.97,12.62,12,199
2020-06-17,Чернігівська,0.84,0.84,0.73,0.98,7.14,10.81,8.01,8,269
2020-06-18,Чернігівська,0.84,0.84,0.71,0.97,6.92,10.64,12.29,12,263
2020-06-19,Чернігівська,0.84,0.83,0.69,0.96,6.71,10.45,8.39,8,257
2020-06-20,Чернігівська,0.84,0.83,0.68,0.96,6.51,10.24,8.41,8,243
2020-06-21,Чернігівська,0.84,0.84,0.69,0.97,6.32,10.03,5.26,5,220
2020-06-22,Чернігівська,0.84,0.84,0.69,0.97,6.14,9.8,5.26,5,236
2020-06-23,Чернігівська,0.84,0.84,0.67,0.97,5.96,9.57,12.62,12,250
2020-06-24,Чернігівська,0.84,0.83,0.66,0.98,5.79,9.34,13.67,13,232
2020-06-25,Чернігівська,0.84,0.83,0.69,1.0,5.63,9.1,8.41,8,252
2020-06-26,Чернігівська,0.84,0.83,0.69,1.01,5.47,8.86,4.21,4,184
2020-06-27,Чернігівська,0.84,0.83,0.65,0.98,5.32,8.63,7.36,7,154
2020-06-28,Чернігівська,0.84,0.83,0.67,1.0,5.19,8.4,9.46,9,74
2020-06-29,Чернігівська,0.84,0.83,0.66,0.99,5.05,8.17,1.05,1,28
2020-06-30,Чернігівська,0.84,0.83,0.67,1.02,4.93,7.94,3.15,3,177
2020-07-01,Чернігівська,0.84,0.84,0.64,0.99,4.81,7.72,8.41,8,167
2020-07-02,Чернігівська,0.84,0.83,0.64,1.01,4.7,7.51,7.36,7,215
2020-02-23,м. Київ,1.79,1.77,1.48,2.07,7.67,0.0,0.0,0,0
2020-02-24,м. Київ,1.79,1.77,1.47,2.05,0.1,0.0,0.0,0,0
2020-02-25,м. Київ,1.79,1.77,1.51,2.08,1.37,0.0,0.0,0,0
2020-02-26,м. Київ,1.79,1.77,1.53,2.08,2.61,0.0,0.0,0,0
2020-02-27,м. Київ,1.79,1.78,1.48,2.01,2.87,0.0,0.0,0,0
2020-02-28,м. Київ,1.79,1.78,1.53,2.05,3.02,0.0,0.0,0,0
2020-02-29,м. Київ,1.79,1.78,1.5,2.01,3.38,0.53,0.0,0,0
2020-03-01,м. Київ,1.8,1.79,1.53,2.0,3.83,0.82,0.0,0,0
2020-03-02,м. Київ,1.79,1.79,1.55,2.0,4.32,1.01,0.0,0,0
2020-03-03,м. Київ,1.8,1.8,1.53,1.97,4.86,1.21,0.0,0,0
2020-03-04,м. Київ,1.8,1.79,1.58,2.0,5.48,1.47,1.73,1,3
2020-03-05,м. Київ,1.79,1.78,1.57,1.98,6.18,1.71,0.0,0,0
2020-03-06,м. Київ,1.79,1.78,1.57,1.97,6.97,2.02,1.73,1,3
2020-03-07,м. Київ,1.78,1.78,1.58,1.96,7.86,2.26,1.73,1,3
2020-03-08,м. Київ,1.77,1.76,1.59,1.96,8.87,2.56,0.0,0,0
2020-03-09,м. Київ,1.76,1.76,1.59,1.95,9.99,2.94,0.0,0,0
2020-03-10,м. Київ,1.75,1.75,1.55,1.9,11.25,3.3,0.0,0,0
2020-03-11,м. Київ,1.74,1.74,1.58,1.91,12.66,3.73,0.0,0,0
2020-03-12,м. Київ,1.72,1.71,1.56,1.9,14.23,4.2,0.0,0,3
2020-03-13,м. Київ,1.7,1.7,1.55,1.87,15.97,4.77,0.0,0,0
2020-03-14,м. Київ,1.68,1.68,1.53,1.84,17.87,5.37,3.46,2,6
2020-03-15,м. Київ,1.66,1.66,1.52,1.82,19.96,6.05,1.73,1,3
2020-03-16,м. Київ,1.64,1.64,1.5,1.79,22.24,6.82,0.0,0,0
2020-03-17,м. Київ,1.61,1.61,1.48,1.75,24.72,7.69,1.73,1,3
2020-03-18,м. Київ,1.58,1.58,1.45,1.71,27.41,8.66,0.0,0,0
2020-03-19,м. Київ,1.55,1.55,1.41,1.66,30.27,9.76,3.46,2,15
2020-03-20,м. Київ,1.53,1.53,1.41,1.65,33.31,10.97,17.28,10,33
2020-03-21,м. Київ,1.5,1.5,1.38,1.61,36.5,12.32,22.46,13,117
2020-03-22,м. Київ,1.47,1.47,1.35,1.56,39.83,13.82,8.64,5,21
2020-03-23,м. Київ,1.44,1.44,1.33,1.56,43.29,15.48,10.37,6,30
2020-03-24,м. Київ,1.41,1.4,1.28,1.5,46.86,17.31,12.09,7,30
2020-03-25,м. Київ,1.37,1.37,1.28,1.5,50.51,19.31,19.0,11,48
2020-03-26,м. Київ,1.35,1.34,1.24,1.46,54.2,21.48,27.64,16,72
2020-03-27,м. Київ,1.32,1.32,1.22,1.42,57.88,23.84,15.55,9,42
2020-03-28,м. Київ,1.28,1.29,1.17,1.38,61.51,26.37,13.82,8,33
2020-03-29,м. Київ,1.25,1.25,1.17,1.36,65.09,29.08,44.92,26,87
2020-03-30,м. Київ,1.22,1.22,1.13,1.32,68.53,31.96,13.82,8,30
2020-03-31,м. Київ,1.19,1.19,1.09,1.28,71.77,35.0,50.1,29,99
2020-04-01,м. Київ,1.17,1.16,1.07,1.25,74.79,38.19,93.29,54,183
2020-04-02,м. Київ,1.14,1.14,1.05,1.22,77.57,41.51,25.91,15,78
2020-04-03,м. Київ,1.12,1.11,1.03,1.2,80.06,44.93,65.65,38,132
2020-04-04,м. Київ,1.09,1.09,1.01,1.17,82.25,48.45,38.01,22,78
2020-04-05,м. Київ,1.07,1.07,0.97,1.14,84.15,52.02,31.1,18,63
2020-04-06,м. Київ,1.05,1.05,0.96,1.13,85.71,55.62,25.91,15,75
2020-04-07,м. Київ,1.03,1.03,0.95,1.11,86.91,59.21,34.55,20,78
2020-04-08,м. Київ,1.01,1.01,0.93,1.09,87.78,62.75,108.84,63,225
2020-04-09,м. Київ,1.0,1.0,0.92,1.07,88.34,66.21,44.92,26,102
2020-04-10,м. Київ,0.98,0.98,0.91,1.05,88.61,69.55,126.11,73,249
2020-04-11,м. Київ,0.97,0.97,0.9,1.05,88.59,72.73,44.92,26,108
2020-04-12,м. Київ,0.96,0.96,0.88,1.03,88.31,75.74,114.02,66,225
2020-04-13,м. Київ,0.95,0.95,0.87,1.01,87.81,78.53,38.01,22,156
2020-04-14,м. Київ,0.94,0.94,0.87,1.02,87.15,81.08,70.83,41,192
2020-04-15,м. Київ,0.94,0.93,0.86,1.01,86.36,83.37,122.66,71,264
2020-04-16,м. Київ,0.93,0.93,0.85,1.0,85.44,85.39,184.85,107,387
2020-04-17,м. Київ,0.93,0.93,0.85,1.0,84.41,87.12,98.47,57,243
2020-04-18,м. Київ,0.92,0.92,0.85,0.99,83.27,88.57,101.93,59,234
2020-04-19,м. Київ,0.92,0.92,0.84,0.98,82.07,89.72,101.93,59,201
2020-04-20,м. Київ,0.92,0.91,0.84,0.99,80.8,90.6,72.56,42,177
2020-04-21,м. Київ,0.91,0.91,0.83,0.97,79.49,91.21,51.83,30,210
2020-04-22,м. Київ,0.91,0.91,0.84,0.99,78.15,91.58,136.48,79,348
2020-04-23,м. Київ,0.9,0.9,0.83,0.98,76.78,91.71,79.47,46,222
2020-04-24,м. Київ,0.9,0.9,0.83,0.97,75.36,91.63,98.47,57,288
2020-04-25,м. Київ,0.89,0.89,0.81,0.95,73.91,91.36,39.73,23,120
2020-04-26,м. Київ,0.89,0.89,0.81,0.95,72.44,90.91,58.74,34,135
2020-04-27,м. Київ,0.89,0.88,0.81,0.94,70.92,90.31,67.37,39,276
2020-04-28,м. Київ,0.88,0.88,0.79,0.93,69.37,89.57,96.74,56,381
2020-04-29,м. Київ,0.87,0.87,0.81,0.95,67.78,88.71,101.93,59,294
2020-04-30,м. Київ,0.87,0.86,0.79,0.92,66.16,87.74,60.46,35,420
2020-05-01,м. Київ,0.86,0.86,0.8,0.93,64.49,86.68,22.46,13,95
2020-05-02,м. Київ,0.86,0.86,0.79,0.92,62.78,85.54,17.28,10,75
2020-05-03,м. Київ,0.85,0.86,0.79,0.93,61.04,84.32,108.84,63,420
2020-05-04,м. Київ,0.85,0.85,0.79,0.92,59.3,83.04,74.13,53,605
2020-05-05,м. Київ,0.84,0.84,0.78,0.91,57.56,81.69,78.78,54,580
2020-05-06,м. Київ,0.84,0.84,0.77,0.91,55.81,80.29,19.0,11,195
2020-05-07,м. Київ,0.84,0.84,0.76,0.9,54.04,78.83,103.61,60,490
2020-05-08,м. Київ,0.83,0.83,0.75,0.89,52.28,77.32,93.0,61,555
2020-05-09,м. Київ,0.83,0.83,0.76,0.9,50.54,75.76,70.83,41,375
2020-05-10,м. Київ,0.82,0.82,0.75,0.89,48.82,74.16,132.68,98,625
2020-05-11,м. Київ,0.82,0.82,0.74,0.88,47.11,72.51,55.28,32,280
2020-05-12,м. Київ,0.82,0.82,0.74,0.88,45.42,70.83,70.62,53,635
2020-05-13,м. Київ,0.81,0.81,0.72,0.86,43.76,69.11,88.05,64,615
2020-05-14,м. Київ,0.81,0.81,0.74,0.88,42.12,67.37,77.93,70,760
2020-05-15,м. Київ,0.81,0.81,0.72,0.86,40.51,65.6,98.89,97,830
2020-05-16,м. Київ,0.8,0.8,0.74,0.88,38.93,63.82,68.71,89,1096
